k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
0.363385714286 -3433.4552235 -3125.46416605 -2810.91203123 -2491.14480607 -2169.44975563 -1849.83508704 -1529.61708165 -1212.30252009 -908.928732529 -630.051062295 
0.365071428571 -3392.36163626 -3089.02065858 -2778.35924012 -2462.28720748 -2144.29224058 -1828.10545731 -1510.87100783 -1196.89510692 -897.235602249 -621.357166318 
0.366857142857 -3353.85397937 -3051.15082589 -2744.61713115 -2433.59168786 -2119.07668575 -1806.5631376 -1493.46554513 -1183.39523658 -887.001752577 -614.347672627 
0.368585714286 -3309.50941376 -3021.25285869 -2716.54974433 -2404.26298647 -2094.88854712 -1785.07329092 -1474.55390501 -1167.21320765 -874.341310669 -604.902396978 
0.370342857143 -3261.68995664 -2995.5233089 -2691.18412033 -2374.07383206 -2070.80369403 -1763.31422467 -1454.51481408 -1149.67234963 -860.430475052 -594.363284387 
0.372014285714 -3223.94044183 -2962.76742912 -2662.0411601 -2348.38722206 -2048.34268716 -1743.84043855 -1438.02523333 -1136.25137171 -850.078119102 -586.892060897 
0.373728571429 -3189.16409526 -2932.25897395 -2632.76886882 -2319.95482926 -2024.62785166 -1723.99071168 -1421.99477189 -1123.78116185 -840.815375845 -580.657178129 
0.375485714286 -3147.34382749 -2886.83246533 -2600.38968669 -2301.34658356 -2003.96394719 -1705.03670691 -1405.16758059 -1109.36572138 -829.056419637 -571.423362636 
0.377228571429 -3102.55202787 -2834.30866045 -2567.09866199 -2287.78797625 -1985.00038899 -1686.76808029 -1388.38899263 -1094.54425639 -816.573452331 -561.151191836 
0.378885714286 -3069.49906826 -2803.04721457 -2540.20888346 -2265.06303926 -1964.32360027 -1668.97856003 -1373.35806734 -1082.38224946 -807.198073246 -554.413366104 
0.380614285714 -3030.2814725 -2767.85059628 -2508.86895989 -2238.22048431 -1942.01881259 -1650.09794827 -1358.21274278 -1070.46189442 -798.25193948 -548.363889316 
0.382357142857 -3014.91680755 -2754.07949548 -2492.4232884 -2218.59937616 -1922.59754482 -1632.5473975 -1342.62195514 -1057.48713941 -788.189634584 -540.655605096 
0.384057142857 -3017.66923647 -2756.709388 -2487.36936685 -2204.7946812 -1905.91110381 -1616.79522511 -1327.72776914 -1044.30720983 -777.805806708 -532.254691078 
0.385814285714 -2991.17080981 -2733.13375121 -2464.48004574 -2182.4090254 -1885.7312696 -1599.23724904 -1313.00299528 -1032.13522934 -768.481960679 -525.500575316 
0.387485714286 -2958.06644319 -2701.67870659 -2436.67458924 -2158.78277406 -1865.01500731 -1581.90432101 -1298.90653439 -1021.25450499 -760.386580624 -519.93778538 
0.389257142857 -2922.3271586 -2674.82477001 -2411.89338794 -2135.01630056 -1847.24530912 -1565.79336419 -1284.83436414 -1009.39428141 -750.959937435 -513.281944381 
0.390957142857 -2882.0055837 -2653.57958915 -2391.0602186 -2112.26242175 -1835.10844652 -1553.25491429 -1272.33964963 -997.765585568 -740.94595512 -506.087383458 
0.392685714286 -2847.75534005 -2627.82441768 -2367.55174788 -2089.76513356 -1818.3420391 -1538.10019024 -1259.01081783 -986.580069112 -732.053152809 -499.806022957 
0.394428571429 -2816.65998799 -2598.61084297 -2341.21830376 -2066.41953851 -1797.73163304 -1520.98774266 -1245.21237945 -975.832299403 -724.092654257 -494.311460776 
0.396171428571 -2789.62872781 -2571.04639395 -2316.96749893 -2046.70573131 -1779.29036536 -1505.09449671 -1231.77614128 -965.126037743 -715.929886781 -488.576741097 
0.397914285714 -2792.46444849 -2546.97424017 -2301.55785093 -2044.40401419 -1765.62084215 -1491.90476416 -1219.6142045 -954.34418197 -707.360315901 -482.235042657 
0.399571428571 -2782.80381107 -2523.11366179 -2283.50965476 -2034.92310941 -1750.88307062 -1478.39240129 -1207.84134266 -944.336553989 -699.547536292 -476.601901461 
0.401271428571 -2749.10596747 -2497.42496423 -2258.73134504 -2010.69062363 -1732.23448388 -1462.68982732 -1194.97301753 -934.478677461 -692.182403973 -471.544414633 
0.403057142857 -2718.38737048 -2465.48749013 -2232.59095868 -1990.55391558 -1712.58410079 -1446.42153676 -1181.69391027 -924.091167458 -684.469603023 -466.15972356 
0.404842857143 -2698.76630799 -2461.51787288 -2218.28089808 -1965.05779212 -1698.70319131 -1433.83210427 -1170.61326026 -914.48704382 -676.628791276 -460.828026681 
0.4065 -2680.68745041 -2456.88841981 -2204.88348568 -1941.99632074 -1685.96438011 -1422.1573128 -1160.26573521 -905.690543903 -669.465039416 -455.947824894 
0.408257142857 -2650.97299764 -2425.93364751 -2179.96865812 -1923.06117685 -1667.27050517 -1406.60006783 -1147.56880403 -895.895235958 -662.240425586 -450.926326101 
0.410042857143 -2618.66074274 -2399.52533393 -2155.2156467 -1899.91789356 -1648.97285779 -1391.61845175 -1135.33910711 -886.220874383 -655.017393641 -445.875281485 
0.411728571429 -2608.36708307 -2382.47276934 -2141.04344619 -1889.91707985 -1635.2097821 -1378.31599839 -1124.09425868 -877.276708712 -648.063574048 -441.147930277 
0.413414285714 -2610.73338461 -2371.59070917 -2133.08218035 -1886.35963596 -1623.97030318 -1366.35908114 -1113.22189292 -868.539232106 -641.066420824 -436.452370619 
0.415185714286 -2588.13974359 -2349.00983474 -2113.13378992 -1869.15911051 -1608.03169255 -1352.28304625 -1101.61455999 -859.366125228 -634.107845148 -431.656150986 
0.416985714286 -2559.21918597 -2323.4000193 -2090.08297912 -1848.96746104 -1590.70506332 -1337.86106799 -1089.87892077 -850.141247118 -627.232058156 -426.870974098 
0.418642857143 -2534.49041661 -2301.09258041 -2069.90730779 -1831.05444832 -1575.47971327 -1325.11515099 -1079.31197192 -841.795337663 -620.964049599 -422.525013969 
0.420357142857 -2502.36908107 -2283.28612667 -2050.71624402 -1808.43506827 -1562.00162527 -1313.90990283 -1069.80188653 -833.764733939 -614.634577856 -418.529808984 
0.422028571429 -2473.00993893 -2264.6623678 -2031.57778301 -1787.73513234 -1548.28558951 -1302.52347518 -1060.27381883 -825.894290299 -608.547020003 -414.550992177 
0.423785714286 -2450.37208798 -2241.04694238 -2010.72709958 -1770.64546972 -1532.28551252 -1288.98922181 -1049.23020404 -817.305839596 -602.163952709 -410.063443087 
0.425557142857 -2420.02112762 -2216.34012157 -1989.55578182 -1751.91743711 -1516.41927449 -1276.05804455 -1038.51757095 -808.832967671 -595.831505155 -405.659026579 
0.4272 -2414.29762098 -2202.70326944 -1974.16195269 -1737.80955252 -1503.26112065 -1264.16293176 -1028.84531994 -801.321378131 -590.146290713 -401.756179998 
0.428957142857 -2420.35172317 -2193.33123767 -1960.4579924 -1724.64419974 -1489.87294941 -1252.01475287 -1018.808118 -793.586745274 -584.180382612 -397.751799147 
0.430728571429 -2400.27769602 -2172.77141724 -1941.20603353 -1707.60480963 -1475.03486093 -1239.5098027 -1008.54665842 -785.555297328 -578.145304911 -393.566918324 
0.4324 -2375.74448678 -2151.97518089 -1923.35608127 -1692.14339189 -1461.14138638 -1227.6309142 -998.935981098 -777.989661803 -572.492990628 -389.674495079 
0.434071428571 -2355.6061554 -2130.55145225 -1902.48246487 -1673.27957411 -1447.1278009 -1216.11141419 -989.467316162 -770.522569477 -566.913400124 -385.693460933 
0.435757142857 -2324.36267054 -2115.02699243 -1896.83336292 -1669.81371986 -1434.63984903 -1204.9093453 -980.159982739 -763.268806449 -561.479933713 -382.264300682 
0.437514285714 -2292.3324851 -2098.94495808 -1891.11277357 -1665.92895163 -1421.83349348 -1193.29492995 -970.588780217 -755.781782674 -555.87464971 -378.751041258 
0.439285714286 -2272.25532179 -2077.00756624 -1869.04825897 -1645.99374642 -1407.53791773 -1181.35932307 -960.93153637 -748.176393288 -550.189912682 -374.686943138 
0.441 -2249.14869473 -2057.04241475 -1852.26072252 -1631.96267255 -1394.0987366 -1170.1433546 -951.778268847 -740.977348804 -544.81053522 -370.942419716 
0.442728571429 -2230.12059343 -2038.8894081 -1833.35342288 -1613.52604221 -1380.73498873 -1158.93409427 -942.502243393 -733.689710383 -539.384378344 -367.242836463 
0.444457142857 -2221.40075026 -2027.73763929 -1810.50872688 -1585.00241519 -1366.41130881 -1147.098781 -932.805873507 -726.130214798 -533.703877153 -363.728003116 
0.446157142857 -2207.1859869 -2013.28778225 -1790.7607272 -1563.02974476 -1353.15294846 -1135.94474338 -923.704247826 -718.993518057 -528.365369024 -360.23942906 
0.4479 -2184.74974218 -1992.43938324 -1774.3759431 -1550.16831825 -1340.35865269 -1125.30567498 -914.936973449 -712.087707822 -523.245597498 -356.574015654 
0.449614285714 -2163.20071296 -1975.68230098 -1758.51724933 -1534.8164254 -1327.93108189 -1114.84888626 -906.433039127 -705.414885846 -518.217236019 -353.113573296 
0.451414285714 -2146.98769873 -1949.94697294 -1737.63995926 -1521.89286833 -1314.57440047 -1103.42974987 -897.209934185 -698.122343107 -512.860944806 -349.349484067 
0.453114285714 -2137.29763876 -1919.74549198 -1714.58010377 -1511.55765712 -1301.38342844 -1092.78307579 -888.273652001 -690.984981568 -507.736215047 -345.746423563 
0.454814285714 -2120.31939327 -1898.89752972 -1697.06609625 -1498.57709144 -1289.39659165 -1082.58912342 -879.975987222 -684.444554149 -502.881606769 -342.370939326 
0.456614285714 -2098.65700534 -1882.11330135 -1681.92356531 -1483.95961861 -1276.9636338 -1071.93734809 -871.425768259 -677.747271751 -497.852483183 -338.86911681 
0.458342857143 -2080.18261131 -1861.56640011 -1663.41364357 -1469.93966657 -1265.52599525 -1062.55369662 -863.607676159 -671.541085318 -493.243455162 -335.631604976 
0.460042857143 -2058.00022697 -1855.44392489 -1658.01075704 -1458.89988844 -1252.51186412 -1051.58688269 -854.761270109 -664.822309651 -488.19436723 -332.216092605 
0.461714285714 -2034.60631702 -1855.21322055 -1657.64606917 -1449.47152379 -1239.48411 -1040.02502579 -845.677202978 -657.983358619 -483.034509278 -328.782532099 
0.463471428571 -2015.30127032 -1839.57496952 -1643.51907122 -1436.58902957 -1227.82642965 -1030.16615187 -837.693226145 -651.728929714 -478.393734241 -325.525225323 
0.465242857143 -1996.20381738 -1821.0679006 -1627.01532832 -1422.32970577 -1216.29039997 -1020.62831339 -829.796066886 -645.525853639 -473.757999378 -322.318910955 
0.467028571429 -1977.9976828 -1807.0606783 -1615.2459703 -1411.45910876 -1205.6523258 -1011.47197956 -822.344342638 -639.687030791 -469.374946046 -319.241257815 
0.468685714286 -1958.90618818 -1780.52179192 -1589.0594126 -1390.85902656 -1192.99283438 -1001.20994367 -813.948897702 -633.026157338 -464.451445885 -315.90540156 
0.470357142857 -1939.06721605 -1749.85320162 -1558.1453372 -1366.85695724 -1179.87193852 -990.510453099 -805.040321422 -626.020229786 -459.27105582 -312.424203192 
0.472114285714 -1921.28016247 -1733.64888917 -1543.55375623 -1354.10591263 -1169.1819191 -981.355367417 -797.661159363 -620.224446529 -454.962318814 -309.41317694 
0.473871428571 -1903.54018379 -1717.73734012 -1529.64354107 -1342.05475876 -1158.41965394 -972.374175272 -790.327895173 -614.456301473 -450.640986218 -306.423137981 
0.475557142857 -1887.51482477 -1703.0535855 -1515.91549472 -1329.6941031 -1148.81808188 -964.371387487 -783.772670953 -609.303441014 -446.807795627 -303.717274084 
0.477242857143 -1868.53983726 -1686.71026531 -1503.83930902 -1320.45908174 -1137.38149193 -954.515528038 -775.759767677 -603.058883003 -442.132169805 -300.578426393 
0.479085714286 -1846.87202381 -1667.98113311 -1491.71862559 -1311.8875145 -1123.88359578 -942.9555936 -766.300356463 -595.697410803 -436.604809403 -296.895410615 
0.480757142857 -1830.70097367 -1653.29656625 -1479.08533738 -1301.17214796 -1114.00899387 -934.599733476 -759.594883082 -590.446990147 -432.685233532 -294.17853262 
0.482442857143 -1814.71069616 -1638.98922584 -1466.2595087 -1289.82566083 -1104.62455826 -926.69802707 -753.05967813 -585.311561753 -428.863574272 -291.507268627 
0.484171428571 -1798.9454303 -1624.91265248 -1453.80486129 -1278.95120113 -1095.33261374 -918.885124094 -746.738243719 -580.378917028 -425.1837368 -288.961608125 
0.485942857143 -1781.84625837 -1609.33862034 -1439.20321306 -1265.95694534 -1084.23674405 -909.476195814 -738.923024791 -574.084154009 -420.564657189 -285.726250015 
0.487671428571 -1764.39534872 -1593.06469641 -1423.98953476 -1251.70173697 -1072.16190065 -899.3352757 -730.121810738 -566.778450702 -415.285284307 -282.026283032 
0.489328571429 -1749.12802624 -1579.16997717 -1411.21019175 -1240.37248371 -1062.69818689 -891.327614078 -723.423922232 -561.418011979 -411.353162086 -279.299587761 
0.4911 -1733.50419672 -1565.19886327 -1398.74329005 -1229.54155561 -1053.4820268 -883.410144714 -717.169102748 -556.551119183 -407.704354722 -276.764790018 
0.492828571429 -1718.4105427 -1551.46927148 -1386.91822752 -1219.16223902 -1044.50249454 -876.056475069 -711.045034521 -551.739987754 -404.139273644 -274.26267716 
0.494542857143 -1703.35534347 -1538.80596265 -1374.79702229 -1207.81880887 -1035.27169321 -868.343176467 -704.698881552 -546.801427366 -400.431554352 -271.715234049 
0.496228571429 -1686.21897614 -1530.32104771 -1361.20144872 -1189.02162945 -1023.78049717 -858.043544155 -696.266306676 -540.292991781 -395.437253658 -268.476714801 
0.497971428571 -1669.59888088 -1520.01818914 -1348.33392111 -1173.29534107 -1013.37197067 -848.860207567 -688.647029766 -534.388723785 -390.967981419 -265.50207988 
0.499728571429 -1655.72691348 -1506.18262887 -1337.11656927 -1164.53344719 -1005.1397972 -842.119451226 -683.172031103 -530.116985498 -387.805394427 -263.267767376 
0.501457142857 -1640.66861334 -1492.82404322 -1325.30993398 -1154.54077241 -996.226843896 -834.737968291 -677.154742231 -525.352084135 -384.266912138 -260.812828232 
0.503142857143 -1630.00185961 -1483.12181591 -1315.10781642 -1144.3870087 -988.922735732 -828.487606 -672.162476152 -521.533973918 -381.424709382 -258.855961908 
0.504842857143 -1605.20965786 -1460.39178266 -1301.86744063 -1137.98519764 -978.373858514 -819.545702569 -664.620245354 -515.34973335 -376.808762575 -255.573428222 
0.506628571429 -1578.67272326 -1436.0534678 -1287.7541155 -1132.08066885 -966.96738339 -810.105909973 -656.675098966 -508.768922797 -371.899784783 -252.094151368 
0.508342857143 -1567.60595175 -1426.28786452 -1277.8578491 -1121.954014 -959.596126971 -803.888220027 -651.719217095 -504.949563839 -369.090527313 -250.150294513 
0.510085714286 -1553.95759156 -1413.51329527 -1266.70596507 -1112.54490316 -951.359014959 -797.003298144 -646.072920266 -500.526580554 -365.783664758 -247.86436373 
0.511814285714 -1539.94103697 -1401.8091184 -1256.52471773 -1103.67959046 -943.879949973 -790.722023334 -641.010625163 -496.614655611 -362.88857384 -245.850003236 
0.513571428571 -1530.78692168 -1390.02428388 -1244.6962478 -1093.29853482 -934.808738692 -783.082376341 -634.685051567 -491.529156655 -359.068800212 -243.175776167 
0.5153 -1527.69505431 -1379.02733011 -1231.75490761 -1081.60918786 -924.849114744 -774.377445608 -627.264975176 -485.519220236 -354.44082529 -239.949338008 
0.516985714286 -1518.32841496 -1368.03985838 -1221.17371216 -1072.06125129 -916.782673316 -767.503875136 -621.609239585 -481.017721061 -351.071091723 -237.602509607 
0.518742857143 -1504.54665359 -1356.41716262 -1211.1313748 -1063.3534716 -909.243415551 -761.374873907 -616.665894989 -477.193287358 -348.254739759 -235.639342534 
0.520457142857 -1492.3926118 -1345.42996302 -1200.83675736 -1054.22305402 -901.783523081 -755.050203826 -611.504892701 -473.133859112 -345.228425818 -233.542257317 
0.522214285714 -1479.55073284 -1333.93101522 -1191.99712504 -1047.5614962 -895.428116326 -749.449782616 -607.003808088 -469.75597931 -342.774520664 -231.824070437 
0.5239 -1468.6760854 -1323.71903212 -1178.45640048 -1031.99256418 -884.430644164 -741.35250535 -600.273582261 -463.95784205 -338.31995852 -228.864050686 
0.525642857143 -1457.48055574 -1313.16495589 -1164.48986371 -1016.30458827 -873.41950074 -733.124741938 -593.425582203 -458.042602615 -333.788508089 -225.870957045 
0.527414285714 -1444.96615858 -1302.19100385 -1156.04977635 -1009.75420759 -867.400598353 -727.71344873 -589.079122241 -454.825416877 -331.441580099 -224.214390676 
0.529085714286 -1433.60398578 -1291.97589322 -1146.59819329 -1001.35826697 -860.233037021 -721.90051123 -584.369634014 -451.108553664 -328.684192608 -222.301248973 
0.530814285714 -1422.0330546 -1281.40990504 -1137.34711951 -993.478726217 -853.474429435 -716.306496157 -579.85600678 -447.613642376 -326.106502034 -220.528670404 
0.532528571429 -1409.89456732 -1270.59270666 -1128.48050409 -986.047680206 -846.763419713 -710.310843983 -574.850720038 -443.692325213 -323.192767586 -218.515021317 
0.534271428571 -1394.9215332 -1256.91279864 -1119.83913747 -981.499377527 -839.897972433 -702.798569885 -567.956034013 -438.117842398 -318.96264857 -215.721150065 
0.536 -1381.65675821 -1244.81227618 -1111.26519271 -975.37985691 -833.262910196 -696.243455554 -562.212186579 -433.517123682 -315.517738274 -213.432973638 
0.5377 -1371.1347133 -1235.42623934 -1102.38797277 -967.338012124 -826.915085158 -691.111599024 -558.201698226 -430.449845741 -313.277711807 -211.845774342 
0.5394 -1360.35674153 -1225.91453117 -1093.83703386 -960.038682828 -820.672631524 -685.756442467 -553.770726398 -426.989258059 -310.68859097 -210.059458404 
0.541171428571 -1348.7867063 -1214.70300087 -1084.51119265 -952.008056644 -813.286405546 -680.195117773 -549.524616282 -423.770113193 -308.358093623 -208.436467855 
0.5429 -1338.94201982 -1208.88599821 -1078.00820926 -945.159764215 -809.182758508 -675.208440089 -544.661551296 -419.694949528 -305.198512211 -206.260299177 
0.544585714286 -1330.42844054 -1206.9345363 -1073.89721087 -938.408746017 -807.560473704 -670.748305448 -539.430147859 -415.064119273 -301.482373622 -203.677889494 
0.546314285714 -1320.37257105 -1199.17658892 -1066.58895453 -931.357790247 -802.121695969 -665.710321075 -534.992077251 -411.46855253 -298.765864047 -201.783822814 
0.548014285714 -1309.83199408 -1189.43934486 -1058.1314863 -924.261156513 -795.931825449 -660.662534811 -531.023400106 -408.445118163 -296.56489259 -200.258838893 
0.5498 -1299.1180903 -1179.70999023 -1049.79027905 -916.882312527 -789.34883437 -655.26890645 -526.701745932 -405.086727068 -294.052756644 -198.531644083 
0.551485714286 -1289.55687321 -1170.93071643 -1041.27327606 -909.55807843 -784.450271531 -650.917709011 -523.070942871 -402.307973669 -292.0694864 -197.153368816 
0.5532 -1278.04346772 -1161.30364885 -1035.0591457 -904.281071177 -774.330890243 -643.967209676 -518.016625787 -398.237604249 -288.914562117 -194.982386157 
0.554942857143 -1266.01479511 -1151.45837931 -1029.88254331 -900.086516619 -761.379856323 -635.809125647 -512.35750793 -393.568747799 -285.235728066 -192.514267644 
0.556642857143 -1256.08717774 -1142.50856345 -1022.31771266 -893.44688547 -754.974933586 -630.800357405 -508.398167102 -390.488957619 -282.945685922 -190.935695564 
0.558385714286 -1246.08356313 -1133.47060731 -1014.25401979 -886.58112078 -749.426389393 -626.056835054 -504.547799652 -387.539723119 -280.786969887 -189.4257262 
0.560085714286 -1237.06611898 -1125.08412054 -1006.66239321 -879.960274525 -743.992578704 -621.413695766 -500.752223232 -384.548282082 -278.584440047 -187.927633578 
0.561871428571 -1225.08724096 -1116.01962623 -999.146665475 -873.113808586 -737.494774121 -616.481512674 -497.062102228 -381.882535909 -276.662339634 -186.578137771 
0.563614285714 -1223.10782374 -1107.73484064 -989.735467557 -865.911992039 -734.271339769 -612.260433165 -492.569897542 -377.818281146 -273.51905992 -184.461570546 
0.565314285714 -1223.81599081 -1100.34372133 -980.123296191 -858.580644978 -732.046974443 -608.35875125 -487.965880711 -373.473144729 -270.087294181 -182.19325427 
0.567042857143 -1214.50869763 -1092.09580243 -972.494541808 -851.940163354 -726.715229436 -603.849171895 -484.316228556 -370.689009428 -268.02769646 -180.775234031 
0.568814285714 -1205.10362914 -1083.19906043 -964.991824524 -845.46376547 -720.800948393 -599.195331799 -480.60938104 -367.841592878 -265.964881892 -179.341824147 
0.5705 -1195.73356228 -1076.03822939 -958.399817763 -839.234232332 -716.085666862 -595.067325398 -477.184804988 -365.180061062 -263.942043224 -177.942155139 
0.584977142857 -1125.27922741 -1020.05713864 -907.330175448 -791.427551189 -676.865279108 -560.225569783 -448.087248188 -342.107242713 -246.089571604 -165.54840293 
0.610337142857 -1035.42675859 -933.931794459 -829.419995414 -721.451324033 -610.212181018 -504.796292761 -402.476442987 -305.557260712 -218.477784767 -146.386881999 
0.636371428571 -951.580357326 -859.778351367 -761.343408284 -659.792269174 -558.89371678 -459.704261665 -364.703712243 -275.509116681 -195.523034161 -130.289290755 
0.661508571429 -887.358657353 -795.972896942 -703.818706318 -610.071985338 -514.535192295 -421.16952426 -332.801298207 -250.403128964 -176.616907182 -116.939655213 
0.686372857143 -827.495000615 -742.73340399 -654.096981537 -563.932759329 -474.80067544 -387.712622371 -305.507247939 -229.00498297 -160.572971724 -105.624328878 
0.711527142857 -772.693028294 -691.07006626 -608.413356757 -524.334619369 -438.923480338 -357.564479704 -281.062696657 -210.013670121 -146.558435015 -95.684690792 
0.737032857143 -725.138703815 -647.588985344 -567.519230798 -486.230592203 -405.335162636 -329.931071918 -258.945083037 -192.961368159 -134.094505417 -86.9568818305 
0.759634285714 -683.677002412 -610.45423544 -534.149914181 -456.42985871 -379.214507511 -308.064325193 -241.271963591 -179.342749569 -124.251457546 -80.1405692897 
0.784234285714 -647.917075091 -573.67545074 -499.920953927 -426.936755795 -355.373480778 -286.625774433 -223.455032989 -165.751460513 -114.667530946 -73.4481725707 
0.810284285714 -609.017517414 -540.160759795 -468.588728657 -397.474742772 -330.010570781 -265.592924189 -206.517072978 -152.76913976 -105.507327953 -67.2681639174 
0.834098571429 -574.95182542 -509.686052639 -442.197264616 -374.456267771 -308.523486865 -248.021668762 -192.535360532 -142.105809839 -97.9724422261 -62.2689179809 
0.859834285714 -547.797368896 -481.417145441 -415.353165991 -350.321562656 -287.320260807 -230.533942839 -178.540322454 -131.455424225 -90.5401662551 -57.2670125716 
0.886047142857 -518.402316976 -454.13624943 -391.656930194 -330.197518008 -269.445468282 -215.159525551 -165.945265683 -121.796550678 -83.7777559099 -52.8575110158 
0.911321428571 -491.532080154 -431.572153283 -370.945742813 -311.154045822 -253.800576138 -201.476333394 -154.61864334 -113.122693414 -77.7933431962 -48.9905169134 
0.935058571429 -471.943545828 -412.949797857 -353.074722846 -294.445907853 -239.247418155 -189.621509058 -145.07578935 -105.758709684 -72.645944035 -45.6393391117 
0.959222857143 -451.41750733 -394.184412578 -336.894462297 -280.558255366 -226.386735732 -178.75128529 -136.311650618 -99.1014817255 -67.970661365 -42.6468161994 
0.984582857143 -431.591279036 -376.818472463 -321.232899286 -266.785041643 -215.443958896 -168.590382242 -127.686321555 -92.4662613154 -63.3188207201 -39.707257443 
1.00943 -411.822624515 -359.194894722 -305.703567679 -253.579813759 -205.040044636 -159.811839584 -120.390453115 -86.7360655666 -59.3033584616 -37.099853458 
1.03436285714 -399.05612768 -346.750862138 -294.221941456 -242.573318229 -193.105699101 -150.830509064 -113.485907218 -81.4317506974 -55.5837368072 -34.7290068825 
1.06006428571 -382.262232384 -332.514987571 -282.147330926 -232.416037283 -184.753351424 -143.111187802 -106.981851909 -76.423435555 -51.9602669978 -32.4401171406 
1.08482571429 -367.512765334 -319.011661361 -269.824181096 -222.068146234 -177.848057686 -136.688011082 -101.482372957 -72.1534596297 -48.9152941023 -30.4653878343 
1.10924571429 -357.427740412 -308.18235813 -259.942989801 -213.174248877 -168.561180059 -129.991169838 -96.4338055555 -68.2563499276 -46.1552242145 -28.6748839275 
1.13469142857 -342.355281009 -296.514410418 -250.444442132 -205.383727774 -162.692583861 -124.44404439 -91.6414941554 -64.503899397 -43.4461672276 -26.9351505421 
1.15945285714 -331.177992906 -287.174871424 -242.764696214 -198.927280809 -156.815236013 -119.341161862 -87.4001922758 -61.180655726 -41.0223501033 -25.3793913594 
1.18404428571 -320.761989822 -277.860743118 -234.78560582 -192.12330957 -150.695993905 -114.412395095 -83.500137308 -58.1792276897 -38.8240071849 -23.972136107 
1.20889142857 -310.338616086 -268.288670388 -225.978035947 -184.732239143 -145.960621022 -110.186806559 -79.9653553875 -55.4445952671 -36.7976301003 -22.6554430352 
1.23314 -301.609782621 -259.923110819 -218.472175574 -178.261782366 -140.417580189 -106.01339539 -76.7427064557 -52.9550542318 -34.9945521967 -21.4487783681 
1.25867142857 -291.435709107 -251.78480297 -212.091892153 -172.931590024 -135.085581487 -101.908503896 -73.5588914348 -50.5087925623 -33.2358263875 -20.2800682819 
1.28420142857 -281.397608099 -243.396269842 -205.391912689 -167.603632738 -130.510560483 -98.2413822441 -70.6688884984 -48.2960581032 -31.6074032261 -19.212165028 
1.30947571429 -273.47327572 -236.602782348 -199.30454029 -162.492020638 -127.228784758 -95.1652155745 -68.0441863768 -46.2521120629 -30.0784518776 -18.2273028256 
1.33509142857 -266.046530275 -229.431221021 -193.016811311 -157.466473172 -123.592356394 -92.1164154738 -65.5758737901 -44.3508271847 -28.6712822491 -17.2880924483 
1.35942571429 -257.768128389 -222.997328215 -187.467580328 -152.453298529 -119.316898457 -89.0995990628 -63.3775820245 -42.7005876956 -27.4681049152 -16.4732648627 
1.38410285714 -250.894242347 -217.355083904 -182.837742943 -148.508450948 -115.649244938 -86.3889481092 -61.3340568214 -41.1334362088 -26.2949157671 -15.6848166367 
1.40937714286 -243.704790263 -210.904112674 -177.568421282 -144.505690903 -112.668149423 -83.8345816407 -59.3128981683 -39.6343609162 -25.1768850897 -14.9440254879 
1.4741 -225.281697863 -195.099641814 -164.898776474 -134.662271751 -104.610461463 -77.8054406477 -54.7588959368 -36.2120367522 -22.716125053 -13.2954933323 
1.51927142857 -214.99517465 -186.268439332 -157.156648991 -128.137927259 -99.8531789272 -73.9593693252 -51.8545293186 -34.132241465 -21.1864775295 -12.268991343 
1.56845714286 -204.281440371 -176.717754295 -148.81888642 -121.177108354 -94.5143183036 -70.0099600112 -49.0061595891 -32.1083957982 -19.7334113879 -11.3037917284 
1.62052857143 -191.472141864 -166.451355769 -140.688884047 -114.80256903 -89.5330183948 -66.4605766451 -46.4092367695 -30.1834975518 -18.3773907657 -10.4115066874 
1.66818571429 -182.376277151 -158.22379053 -133.865921923 -109.541653678 -85.6409393047 -63.3592995878 -44.1446346467 -28.6361570083 -17.2782788678 -9.66649127651 
1.71975714286 -172.846016253 -149.897902862 -126.778017204 -103.658894014 -80.8666794895 -60.0325264422 -41.8715809907 -27.0858791027 -16.2134051661 -8.96231318658 
1.7721 -163.276165273 -142.02351641 -120.227244924 -98.4056523426 -77.1747316946 -57.2145822417 -39.8267803058 -25.6722617415 -15.233716742 -8.32873435804 
1.82255714286 -155.540117487 -135.009067023 -114.409191448 -93.7910761392 -73.3471334941 -54.4723481663 -37.9199161762 -24.371780798 -14.3657099999 -7.7720550077 
1.8702 -147.895489507 -128.402314298 -108.827338154 -89.3142001813 -70.126082139 -52.1600387243 -36.3060908886 -23.2829989607 -13.6560609173 -7.30598734704 
1.91852857143 -140.900088282 -122.366022062 -103.782258112 -85.2449965197 -66.9687520918 -49.9460947221 -34.8054668538 -22.2869577263 -12.9966496202 -6.87817767367 
1.96917142857 -133.731798083 -116.262416472 -98.6840082522 -81.1017372504 -63.7315971556 -47.4732845504 -33.1036221029 -21.2180189678 -12.3097712623 -6.46524438646 
2.01885714286 -127.19639057 -110.842680578 -94.2043909046 -77.5027014632 -61.0524287775 -45.6182628854 -31.8234593169 -20.3412842744 -11.7378841119 -6.09912872824 
