k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
0.1451 -48925.1471965 -45015.7293821 -40889.0362417 -36451.8466705 -31881.9716146 -27152.842474 -22401.7749741 -17757.8801856 -13298.654943 -9251.16159362 
0.14803 -46305.719285 -42659.3659238 -38689.9120928 -34543.9323069 -30204.8826751 -25718.7412489 -21232.5823174 -16799.3876055 -12602.7360622 -8768.3831258 
0.15102 -42766.4084906 -39361.7471366 -35741.3974625 -31918.1633357 -27886.0828792 -23791.6281725 -19615.1460298 -15529.0622489 -11658.0230146 -8107.3037761 
0.15407 -38383.9396982 -35370.535174 -32149.1776874 -28727.3049802 -25141.8925166 -21450.7717879 -17697.6281075 -14021.0263767 -10512.61289 -7308.63445365 
0.15718 -33458.2702 -30880.8331084 -28086.3061173 -25124.2203051 -22048.0568453 -18783.4129895 -15548.2228232 -12312.8591591 -9222.05440765 -6405.53219895 
0.16036 -28421.7747109 -26272.131049 -23956.7758491 -21465.0183835 -18830.0321977 -16096.3760086 -13311.2927321 -10542.9861206 -7898.78500317 -5476.67368826 
0.1636 -23784.553245 -22048.010004 -20162.0714598 -18119.4383198 -15923.9135493 -13656.5725779 -11285.566381 -8943.11682911 -6688.25324739 -4627.64809681 
0.1669 -19719.0189362 -18341.2385332 -16809.2709669 -15163.4724562 -13354.7024186 -11471.6142769 -9507.15502647 -7528.50601706 -5619.48199386 -3877.0003508 
0.17028 -16617.5844923 -15497.5778561 -14245.4609011 -12882.8431246 -11427.2594796 -9804.8532716 -8156.84589881 -6445.06570369 -4805.32288541 -3304.14400099 
0.17371 -14588.3020905 -13655.4464276 -12611.2025617 -11420.2171596 -10143.9490576 -8730.26142656 -7237.31321956 -5738.34934704 -4270.84916697 -2928.67194189 
0.17722 -13546.8408542 -12685.7119173 -11710.6289181 -10653.0372923 -9429.33136276 -8138.99586226 -6760.18092579 -5348.48797458 -3981.12140645 -2726.964861 
0.1808 -13499.6936848 -12629.8375846 -11650.0585307 -10553.1778154 -9359.49595194 -8062.22955227 -6690.33076268 -5304.19003905 -3945.90993193 -2703.44331053 
0.18446 -14317.3882811 -13355.3269557 -12283.8159376 -11103.4470387 -9810.17633908 -8419.10845814 -6999.41341627 -5543.90982356 -4132.67939776 -2840.99125014 
0.18818 -15776.003919 -14645.4860098 -13412.2559578 -12078.5577275 -10645.3978304 -9136.73653131 -7572.11130602 -5987.88407782 -4473.38800215 -3088.29610231 
0.19198 -17379.1209234 -16088.1896878 -14679.0208623 -13145.3696328 -11559.3807226 -9894.56463577 -8166.03253221 -6483.99449427 -4854.44025394 -3361.16758122 
0.19586 -18783.2371503 -17349.6639929 -15789.8585124 -14123.4818682 -12377.0376361 -10552.5250367 -8723.55355556 -6915.51968471 -5187.049333 -3604.21987179 
0.19982 -19634.4674769 -18093.2962157 -16409.5782737 -14664.9031983 -12833.2028937 -10933.4337068 -9037.79986115 -7158.45757785 -5373.71047485 -3741.98250969 
0.20386 -19808.5732456 -18185.592942 -16509.6140065 -14730.9836567 -12856.7617111 -10956.8321117 -9044.74302293 -7173.22177427 -5391.6193644 -3759.87316908 
0.20797 -19077.4487328 -17541.1481986 -15912.9823053 -14171.9482843 -12383.9719597 -10544.8845736 -8706.85390003 -6903.31267616 -5190.07678632 -3622.62680836 
0.21218 -17664.9718155 -16265.8758246 -14719.4187096 -13143.9455996 -11489.6195751 -9780.01269634 -8076.47702368 -6404.36778414 -4815.18918936 -3358.78688539 
0.21646 -15826.6750261 -14546.9410871 -13237.5583085 -11804.7813638 -10312.4997797 -8807.71615804 -7264.76301093 -5759.07817779 -4326.22133134 -3015.55676061 
0.22083 -13590.087383 -12539.3074179 -11406.8276359 -10176.1386658 -8911.56239269 -7613.7460875 -6290.05555853 -4987.38981391 -3741.22354116 -2602.15922222 
0.2253 -11430.4894513 -10590.6645697 -9635.6932689 -8648.71813585 -7588.14632005 -6470.39503172 -5356.85815929 -4244.98289545 -3181.01014036 -2205.45623318 
0.22985 -9671.97476042 -8953.9885711 -8178.55916783 -7363.75887741 -6477.72551748 -5535.04580541 -4581.20030299 -3626.81203737 -2710.58164374 -1872.79719783 
0.23449 -8373.97972422 -7773.11581952 -7123.45792029 -6401.69111701 -5647.04675866 -4842.56524444 -4007.77014757 -3173.21479149 -2367.12764549 -1629.31852023 
0.23923 -7665.73809258 -7135.47673851 -6539.20514278 -5889.43494067 -5183.92341201 -4452.95265981 -3688.35911854 -2917.29737356 -2173.50685564 -1494.2924248 
0.24406 -7559.69545604 -7021.4286471 -6419.6159727 -5787.22409678 -5100.47602402 -4363.55707453 -3609.59942681 -2856.19499485 -2128.247365 -1462.44317154 
0.24899 -7890.19871526 -7315.45049697 -6692.14489213 -6001.07501008 -5272.13311443 -4507.47482215 -3726.81294478 -2950.00825124 -2204.01098151 -1520.04250946 
0.25402 -8509.33164691 -7855.59067542 -7157.34091991 -6398.9116211 -5607.95283599 -4784.00005928 -3951.40989628 -3127.01576137 -2340.23695443 -1622.50044663 
0.25915 -9012.62248232 -8307.30689724 -7534.22457547 -6715.4425077 -5884.21311331 -5010.99755026 -4134.01679257 -3273.09341695 -2455.24243328 -1706.47336338 
0.26439 -9177.42224835 -8430.44655699 -7651.95098874 -6825.97992598 -5946.15439266 -5067.42621733 -4178.63989636 -3309.90380807 -2485.48063708 -1732.39189103 
0.26973 -8947.45139543 -8218.35839975 -7454.39467394 -6643.48851649 -5793.50033837 -4925.03908245 -4060.19020586 -3217.93708401 -2416.46888669 -1685.68136178 
0.27518 -8377.59957349 -7701.14734436 -6975.30916911 -6205.52527961 -5417.68567286 -4608.19768053 -3799.88126933 -3009.14257806 -2261.10516574 -1576.40884554 
0.28074 -7542.42431776 -6942.94036604 -6302.18396643 -5612.68999093 -4897.16638651 -4167.05104253 -3434.13248001 -2717.47539172 -2039.94292428 -1419.99998379 
0.28641 -6583.33987626 -6073.74417671 -5512.4555469 -4921.96774637 -4300.12220102 -3661.5224431 -3017.17870231 -2386.36108528 -1786.3268552 -1240.16542376 
0.29219 -5722.66842965 -5266.6185305 -4795.80341431 -4280.92174995 -3743.46859623 -3188.72122812 -2628.27837184 -2076.31398724 -1551.0560213 -1072.42234912 
0.2981 -5102.65138555 -4713.41341153 -4279.85366711 -3841.65829186 -3356.77456267 -2859.52818523 -2354.96741762 -1859.50403604 -1385.59281454 -954.117669955 
0.30412 -4813.50853169 -4460.48696674 -4050.40063056 -3620.2499999 -3168.22735116 -2697.89059148 -2222.269124 -1752.0532376 -1304.9829318 -897.930198867 
0.31026 -4761.3550543 -4391.39398888 -3996.14339279 -3565.51173766 -3114.67178487 -2650.54356602 -2180.23617447 -1718.88383167 -1281.21324784 -883.123718239 
0.31653 -4858.51712923 -4468.52066975 -4043.54357106 -3613.25599605 -3151.58787517 -2679.15488511 -2202.98975912 -1738.35104313 -1296.37888966 -897.485386761 
0.32292 -4946.81069722 -4554.75449138 -4138.31140163 -3675.35960724 -3200.98669496 -2716.44878869 -2233.77466951 -1762.60638075 -1318.97283634 -914.761961202 
0.32945 -4935.00093594 -4525.03507808 -4107.53666423 -3650.16552453 -3176.72158504 -2694.43831463 -2213.02631247 -1748.0358586 -1308.19863033 -909.10960579 
0.3361 -4724.22928094 -4343.93843219 -3922.47956265 -3487.44457357 -3032.84704496 -2573.48814957 -2113.39272839 -1667.18914454 -1247.6354909 -866.892541909 
0.34289 -4351.71517806 -4003.4164535 -3619.48812397 -3217.68365142 -2798.46376941 -2371.41719674 -1946.45812811 -1534.40640967 -1146.78511161 -795.506169905 
0.34982 -3948.41335652 -3622.89546565 -3282.08409154 -2917.52217722 -2537.24557682 -2149.44656116 -1762.62116725 -1389.00112576 -1035.55610044 -716.591187168 
0.35689 -3571.28381362 -3290.80341775 -2975.36394535 -2644.05424477 -2298.57513903 -1948.00255625 -1595.9561088 -1255.32426128 -933.906057684 -644.104672552 
0.36409 -3305.64039499 -3028.5726526 -2746.46615571 -2442.11318486 -2121.91617307 -1795.98922989 -1470.69911757 -1153.94107787 -857.907497142 -590.186496211 
0.37145 -3160.57185035 -2900.80099216 -2628.99689343 -2334.83355931 -2027.54604098 -1715.29819242 -1401.98133406 -1100.83614776 -817.002358714 -561.565941998 
0.37895 -3113.03631759 -2861.61614618 -2583.92132364 -2292.26490318 -1988.06009789 -1681.10976155 -1373.82718875 -1077.775856 -801.00599256 -551.787595057 
0.38661 -3069.55213114 -2819.52247545 -2547.54902277 -2258.83250001 -1958.31659027 -1653.87719983 -1351.7038617 -1059.96350636 -788.197525183 -544.253283144 
0.39442 -2995.03708801 -2752.7953102 -2485.41436342 -2202.04274517 -1908.46364916 -1610.18023106 -1314.75819771 -1032.10874338 -766.939855162 -529.514511145 
0.40239 -2862.94600631 -2618.20258731 -2362.42323017 -2092.21944345 -1810.0684948 -1527.72352263 -1246.87137211 -976.835120927 -726.961634465 -502.026053017 
0.41052 -2665.54060291 -2440.53077647 -2202.47581588 -1948.65279512 -1685.74304104 -1420.7365716 -1158.14944926 -906.602935047 -672.549773464 -463.727614341 
0.41881 -2469.59894491 -2264.94989387 -2043.48325829 -1808.2212829 -1562.65053965 -1314.89057375 -1070.45490345 -836.826758269 -619.080398638 -425.380404756 
0.42727 -2314.46640058 -2118.27021009 -1909.09116956 -1688.28033822 -1457.08825988 -1225.80348838 -996.787515931 -777.98331954 -574.950212134 -393.779554639 
0.4359 -2205.34530491 -2018.24524845 -1819.10690665 -1606.62348247 -1386.09089193 -1164.68976772 -944.918374938 -736.707198306 -544.269991408 -372.156216234 
0.44471 -2137.13071465 -1956.43432596 -1761.15319494 -1555.18978375 -1340.27355196 -1125.41356079 -912.153263356 -711.141296545 -524.225802837 -359.312178022 
0.45369 -2071.41763473 -1895.07538926 -1704.95472987 -1503.33100155 -1294.91581702 -1087.1587927 -881.432521893 -686.044745086 -506.200635073 -346.861523877 
0.46286 -1990.23671512 -1818.31078175 -1636.49932724 -1442.1337883 -1240.85439315 -1040.12861334 -842.926303394 -654.983301395 -483.234956987 -331.187185423 
0.47221 -1890.09179709 -1726.88460847 -1552.21335298 -1367.8655284 -1175.89489787 -984.352747898 -796.013512244 -618.630911764 -454.941243496 -311.466401668 
0.48174 -1779.84154952 -1625.40787844 -1460.01695917 -1285.46582143 -1103.81841026 -923.024259873 -745.081038325 -577.512272756 -424.846089263 -289.552107745 
0.49148 -1684.26824827 -1537.0250395 -1379.61905583 -1212.47081882 -1040.80945684 -868.476846084 -700.096353764 -541.674020743 -397.016323849 -270.526244136 
0.50141 -1610.39047256 -1468.92559423 -1318.06616394 -1157.42177029 -991.315067639 -827.049642959 -665.539120254 -514.724737839 -376.477767258 -256.029076212 
0.51153 -1548.48275012 -1411.54169248 -1265.42619417 -1111.28427328 -950.733291996 -792.324110101 -636.892302145 -491.630684583 -360.039913936 -244.298548458 
0.52187 -1488.60618897 -1356.50557662 -1214.82701891 -1065.13013622 -911.220338307 -758.75688218 -609.230362819 -469.855837626 -342.484718399 -232.947710888 
0.53241 -1424.70398506 -1296.77470982 -1161.68820385 -1017.89037476 -868.621344676 -722.824141719 -579.541932165 -445.88731409 -325.268496904 -220.628401099 
0.54317 -1356.20573595 -1233.64491334 -1104.12154112 -966.748483393 -824.532303976 -683.888794013 -547.163524145 -420.888329557 -306.479481341 -207.321795529 
0.55414 -1292.96771167 -1176.43120623 -1050.80337697 -918.301512226 -782.945122067 -648.959368894 -518.784846745 -397.93637863 -288.481159086 -194.779314142 
0.56533 -1236.89397272 -1124.13504425 -1003.29241093 -877.145383183 -745.58903766 -617.723430641 -492.453986025 -376.341594164 -273.103324895 -183.962546036 
0.57675 -1186.67296101 -1077.43362447 -961.763140177 -839.629301643 -712.935227567 -588.643761522 -468.687445713 -358.46611851 -259.674205193 -174.519650785 
0.5884 -1139.24479575 -1033.39935261 -922.319287406 -803.50897815 -682.157094638 -563.202656413 -447.679594309 -341.287808416 -246.579261441 -165.645390097 
0.60029 -1091.7835134 -989.628514723 -881.655445512 -767.679916837 -650.652597845 -536.833443177 -425.433117009 -323.860063375 -233.402279513 -156.558463189 
0.61242 -1045.02731982 -947.312011287 -843.214139746 -733.34979164 -620.69282856 -510.343709813 -404.335992285 -307.29998803 -220.901826819 -147.695730697 
0.62479 -1001.75334347 -906.876993236 -806.562962566 -701.032704451 -592.628273573 -486.471590753 -384.95071916 -291.684174925 -209.104942164 -139.528453286 
0.63741 -961.581928325 -869.671143945 -772.282521085 -670.269937954 -565.690791988 -464.229559438 -366.339873463 -276.837536758 -198.111207143 -131.953462356 
0.65029 -922.974826888 -834.763573904 -740.951667283 -642.617741982 -540.993975981 -443.400453256 -348.08980285 -262.768589238 -187.829596573 -124.728864117 
0.66342 -886.56892834 -800.630220697 -710.28098598 -614.953605846 -516.892695784 -422.672156649 -331.94277707 -250.423950906 -178.054520133 -117.954757221 
0.67683 -851.797822142 -768.249968667 -680.731760239 -588.295538024 -494.224334989 -403.365191305 -316.48447965 -237.207582403 -168.786420145 -111.570491248 
0.6905 -819.033904465 -738.297999703 -653.52343776 -564.555202545 -473.74611229 -386.230303338 -301.549060599 -225.908726943 -160.136444882 -105.569227672 
0.70445 -787.221648509 -709.193880125 -627.347949444 -541.126803067 -453.082269556 -368.1626883 -287.439641059 -215.103936615 -151.840566651 -99.8470387336 
0.71868 -757.921285842 -682.223879294 -602.454270533 -518.827460134 -433.647647499 -351.88459773 -273.893333285 -204.41672146 -144.102737365 -94.4099629479 
0.7332 -729.71691809 -655.523881636 -578.443909499 -498.17664203 -415.544508897 -336.918863804 -262.007983892 -194.740799493 -136.679720276 -89.3374291873 
0.74801 -702.09444946 -630.563857941 -556.210322752 -478.002327317 -398.533160053 -322.165576145 -249.634283973 -185.108986879 -129.784730674 -84.6048413946 
0.76312 -676.215524556 -607.272448424 -534.486962948 -458.281236971 -381.398548265 -308.156882182 -237.95196326 -176.14451034 -123.123822362 -79.9859630383 
0.77854 -652.357212963 -584.901967178 -514.050861094 -441.01545287 -366.085494888 -295.080851158 -227.748111321 -167.997254428 -116.934662655 -75.7499579961 
0.79426 -628.548857504 -562.642782371 -494.835603803 -423.770316545 -351.355136622 -282.724741638 -217.535289173 -159.8637243 -111.093925972 -71.6989121734 
0.81031 -605.928594774 -542.210546894 -476.242566019 -406.665178412 -336.763822167 -270.462412653 -207.540326844 -152.301420672 -105.415278196 -67.8392062831 
0.82668 -585.209782443 -522.814657428 -458.398229023 -391.284765084 -323.117854243 -258.981639844 -198.211683669 -145.436037818 -100.212067914 -64.2449532713 
0.84338 -564.799105278 -504.302713864 -441.400841147 -376.544567454 -310.812674842 -248.915205886 -190.168958196 -138.403798801 -95.2127413849 -60.8680086564 
0.86041 -545.046555587 -486.443543468 -425.315067737 -362.219354204 -298.309577877 -238.193140348 -181.64360972 -132.088946924 -90.4860577127 -57.6039820861 
0.8778 -526.026991731 -468.771421082 -410.011240906 -348.901873684 -286.728208981 -228.174253827 -173.127824311 -125.955966314 -86.0355099478 -54.5241058095 
0.89553 -508.724243495 -452.884758449 -395.344669567 -335.495266877 -275.564886412 -219.610913978 -166.558472721 -120.289357071 -81.8240233062 -51.7449509408 
0.91362 -491.67778276 -437.243590357 -381.06169794 -323.068612423 -264.762230359 -210.320951839 -159.227271478 -114.722841311 -77.7910285147 -48.9928534384 
0.93208 -475.19356816 -422.020831954 -367.693486687 -311.396968072 -254.823950149 -201.863835891 -152.252931234 -109.519043356 -74.0356267951 -46.4010530065 
0.95091 -459.33824773 -407.84576669 -354.64120572 -299.893836167 -244.925415272 -194.109847387 -145.918458871 -104.680795683 -70.4599182169 -44.0207629518 
0.97011 -444.319101158 -394.141393586 -342.557569381 -289.590445103 -236.235645667 -186.355899527 -139.958828226 -100.023984816 -67.0840163325 -41.7135436346 
0.98971 -429.947355055 -380.594112136 -330.760851629 -278.780826195 -226.998259024 -178.810964292 -134.153607199 -95.5677896074 -63.8653601633 -39.5794201157 
1.0097 -415.909889748 -367.905580329 -318.71197043 -268.855153299 -218.596034188 -171.701279142 -128.427054235 -91.3522329325 -60.8566875993 -37.532553137 
1.0301 -402.618916867 -355.765226126 -308.203147122 -259.446716091 -210.643899191 -165.591441393 -123.320845173 -87.3470386747 -57.9656974226 -35.5788539117 
1.0509 -390.150362675 -344.442497226 -298.36743057 -250.524166579 -203.221339768 -159.374096285 -118.306294509 -83.6802507707 -55.3038089119 -33.8625007687 
1.0721 -377.234538274 -332.605401192 -287.296064456 -241.634478791 -195.307680648 -152.86917615 -113.626526581 -79.9264947723 -52.6297976654 -32.0368288903 
1.0938 -364.49041385 -321.508541978 -277.441969061 -232.331480585 -187.977548153 -146.93162888 -108.540762759 -76.3730172914 -50.1108195281 -30.384587316 
1.1159 -354.250392816 -311.855096375 -269.00045459 -225.238332074 -181.763994429 -141.7922281 -104.440231534 -73.3279085442 -47.9660064297 -28.9428023786 
1.1384 -343.090280734 -301.387950522 -259.879892049 -217.617976347 -174.903694334 -136.309997285 -100.731492989 -70.2006466164 -45.7278363015 -27.4414203343 
1.1614 -331.063287519 -290.97328227 -250.567108787 -208.861509509 -168.574070284 -130.800812274 -96.3760438486 -67.0645726482 -43.5067720832 -26.0579673728 
1.1849 -321.521359821 -282.235820796 -242.753610372 -202.744544197 -162.681976959 -126.508302444 -92.6570084706 -64.3784013048 -41.6266577917 -24.7712160498 
1.2088 -310.996926442 -272.76822108 -234.356121301 -195.539043524 -156.836912308 -121.530423066 -88.9311966365 -61.5834249961 -39.6655403418 -23.5071358873 
1.2333 -300.786556795 -263.572514156 -226.078376231 -188.253334201 -151.179816153 -116.581076458 -85.3747739127 -58.9814920003 -37.8337825749 -22.3369955358 
1.2582 -292.191326077 -255.779828166 -219.439764509 -182.396411448 -145.899381869 -113.076791778 -82.3362514208 -56.7307449155 -36.2940359215 -21.2688177058 
1.2836 -283.118570874 -247.638725235 -212.155993424 -176.260995389 -140.983365061 -108.797956976 -79.1306637404 -54.3918440979 -34.6327290443 -20.2644999324 
1.3095 -273.906886891 -239.349898844 -204.731728677 -170.087283225 -135.958989224 -104.540574033 -75.9952621669 -52.1029700337 -33.0718334724 -19.2310813365 
1.336 -264.841324351 -231.238123151 -197.885438159 -163.928813018 -130.701283388 -100.697372057 -72.9914241572 -49.9009302925 -31.5872951018 -18.2805356477 
1.363 -257.298512733 -224.379184786 -191.621786176 -159.065162908 -126.45673628 -97.2986649733 -70.4193442501 -48.0298459505 -30.2748627036 -17.4711557726 
1.3905 -248.642814647 -216.822082565 -185.224167596 -153.390061211 -122.154176871 -93.7091323785 -67.6296685106 -46.0494012819 -28.9028977367 -16.5642722622 
1.4186 -240.957209654 -210.106812711 -179.257577709 -148.137738437 -117.854687339 -90.2665652508 -65.1548142443 -44.2256707534 -27.6979243542 -15.805975417 
1.4472 -233.269573805 -203.275347202 -173.08731099 -143.1074423 -113.450563596 -87.1244110763 -62.6229509927 -42.3983824495 -26.4810513844 -15.0504362375 
1.4765 -225.34902246 -195.828809208 -167.041397307 -137.739086635 -109.394142567 -83.6890015612 -60.1379360116 -40.6790978693 -25.3030809228 -14.29201081 
1.5063 -218.860277393 -190.272217885 -161.979845768 -133.504847467 -105.94206724 -80.7616643641 -58.1121027667 -39.1983117956 -24.3189913901 -13.6912575713 
1.5367 -211.115478145 -183.504587523 -156.005446255 -128.742448889 -101.871829682 -77.7664151633 -55.7418148982 -37.5093559805 -23.1787839986 -12.9947619321 
1.5678 -204.358135866 -177.512957917 -150.877770445 -124.43859393 -98.4623727522 -75.1366335997 -53.7583892297 -36.1068324304 -22.2355077082 -12.4107803589 
1.5994 -197.473799561 -171.663233907 -145.872547018 -120.03171202 -94.8043560893 -72.2911124045 -51.672846476 -34.6582515965 -21.3027420666 -11.8273001053 
1.6318 -191.139330492 -165.56906708 -140.628901318 -115.690893877 -91.5918874598 -69.6384376928 -49.7003164674 -33.2788728706 -20.3867643584 -11.2826338678 
1.6647 -184.826586445 -160.38399481 -136.145302694 -111.948832675 -88.3635092568 -67.1985985423 -47.9190336733 -32.015379881 -19.5627180401 -10.772920285 
1.6984 -178.041383532 -154.451634718 -131.259006269 -107.893225268 -84.8860224458 -64.5879198724 -46.022360327 -30.7116186677 -18.7036017233 -10.2503338088 
1.7327 -172.602895576 -149.349603294 -126.910065699 -104.251694583 -82.1795430868 -62.4093929788 -44.4000524567 -29.5883564045 -17.9732289796 -9.82768781499 
1.7677 -166.430369623 -144.458232073 -122.327235117 -100.364705228 -79.1667296875 -60.067320725 -42.6825226305 -28.3870115423 -17.2254987519 -9.33362199746 
1.8034 -160.774084328 -139.485424377 -118.042476223 -96.982467446 -76.5052949206 -57.9206283066 -41.1425550672 -27.3183330298 -16.5205267771 -8.95145497073 
1.8398 -155.185160454 -134.141449839 -113.850279357 -93.521552936 -73.4536953387 -55.7645763666 -39.5476116405 -26.2361273164 -15.8308929875 -8.54983128704 
1.877 -149.705023949 -129.60833552 -109.887731447 -89.9634842751 -70.8438420134 -53.6830960401 -38.0470715058 -25.2035265177 -15.1594184244 -8.145705403 
1.9149 -144.2000134 -124.942328747 -105.864332459 -86.8252084094 -68.3686856581 -51.7052953528 -36.65106187 -24.2239416096 -14.553370613 -7.77534767354 
1.9536 -139.257156653 -120.445822763 -102.074514412 -83.7540176941 -65.8478247954 -49.8416603836 -35.2780906209 -23.3208051045 -13.9887410544 -7.45301819874 
1.993 -134.021490437 -116.329080224 -98.2561418587 -80.6999647793 -63.4300474382 -47.9909217111 -33.9351555525 -22.4201296689 -13.4038141507 -7.13418846472 
2.0333 -128.930447209 -111.565602165 -94.545760505 -77.650940954 -60.9517506972 -46.0894726109 -32.6072223145 -21.4971893745 -12.8252828986 -6.787575145 
2.0744 -124.383215426 -107.60721895 -91.2561802352 -74.6615316065 -58.7481883333 -44.4264983276 -31.3851732421 -20.6900164891 -12.3424707251 -6.48885738512 
2.1163 -119.750296364 -103.689285389 -87.7925857222 -72.0082188471 -56.6225153928 -42.7984513195 -30.212085966 -19.8945356305 -11.8471949979 -6.23249645947 
2.159 -115.217873203 -99.779409391 -84.6495066421 -69.3142443457 -54.4852586963 -41.1780955911 -29.0859537768 -19.1228769914 -11.3520206477 -5.96548630873 
2.2026 -110.656373589 -95.9536468422 -81.2706630584 -66.6150004509 -52.3650285857 -39.5792062066 -27.9296061269 -18.3622429097 -10.8985690032 -5.68223720203 
2.2471 -106.348035217 -92.0548701029 -78.0411449224 -64.0984862776 -50.3704579184 -38.0487423994 -26.8475253309 -17.6513488507 -10.4523257286 -5.44914701649 
2.2925 -102.170348928 -88.5848127475 -75.1986562818 -61.5905636209 -48.4356334904 -36.606290586 -25.8333527558 -16.9774641607 -10.0459065383 -5.21390405158 
2.3388 -98.2105811061 -85.0398636491 -72.1005834551 -59.1844843468 -46.5385902387 -35.1668268819 -24.7996665796 -16.2757116026 -9.64097911915 -4.98648747469 
2.3861 -94.2631998124 -81.6642927033 -69.2221454768 -56.8412692753 -44.722389493 -33.8142285966 -23.8571418265 -15.6419510084 -9.2288604642 -4.77301567868 
2.4343 -90.3262183121 -78.4752528959 -66.401759168 -54.6221756862 -42.9719095157 -32.4929205155 -22.9260059262 -15.0419861548 -8.87162780263 -4.57183896836 
2.4835 -86.6894251857 -75.2053670675 -63.850887476 -52.483435921 -41.3270905262 -31.2397106499 -22.0346906183 -14.4624041834 -8.52253812642 -4.37928599591 
2.5336 -83.2779531414 -72.1784690903 -61.3592238245 -50.3816746932 -39.6910443499 -30.0215188695 -21.1705796897 -13.894964287 -8.16902914534 -4.19545533543 
2.5848 -79.6650178679 -69.1788612406 -58.7095132697 -48.2764368012 -38.0298006064 -28.7904839215 -20.3116758268 -13.3209201915 -7.85844103717 -4.01399679884 
2.637 -76.3397078604 -66.1197504044 -56.2955828672 -46.3184281991 -36.5275393373 -27.6643944604 -19.5281061139 -12.8027815689 -7.52677854199 -3.84793510824 
2.6903 -72.9321557347 -63.4302304343 -53.8597676055 -44.3521127527 -34.994565351 -26.4965980932 -18.7090873286 -12.2675217687 -7.20571732964 -3.67992699515 
2.7447 -69.9546418463 -60.7650924792 -51.6485010613 -42.5353249622 -33.5836108577 -25.4479693006 -17.980185623 -11.7971866517 -6.9483512937 -3.52818579888 
2.8001 -67.0167948127 -58.0917121242 -49.4593190132 -40.7612315311 -32.1951441413 -24.4254505361 -17.263663229 -11.3248546038 -6.65003255575 -3.38190653965 
2.8567 -63.9061543746 -55.6184913057 -47.2899928149 -38.9976880407 -30.8226475719 -23.4132226452 -16.5513112158 -10.8535266283 -6.37559311931 -3.23817596465 
2.9144 -61.1915893903 -53.1259810556 -45.2388821657 -37.3286469105 -29.5503773587 -22.4312447899 -15.873910623 -10.4219102719 -6.12441550718 -3.10362632986 
2.9733 -58.3386224942 -50.8119071341 -43.280396455 -35.7523727563 -28.3014918759 -21.5166418165 -15.2305914819 -9.99848963396 -5.87888585956 -2.97554571935 
3.0333 -55.7673315305 -48.5525758397 -41.3885323781 -34.1839792046 -27.0948531724 -20.6169102304 -14.6131674689 -9.5989282633 -5.64148728861 -2.85231592377 
3.0946 -53.3195630407 -46.3220169632 -39.5094097084 -32.659131934 -25.9102633012 -19.7169973491 -13.9952975151 -9.19944309165 -5.39975670479 -2.73027370132 
3.1571 -50.8268986929 -44.2379596477 -37.7351941168 -31.2281952247 -24.7850841099 -18.8991829542 -13.4180019445 -8.82027983664 -5.19105387911 -2.61716053302 
3.2209 -48.4596867886 -42.1802958609 -35.9889609688 -29.8041912961 -23.6887976484 -18.0698915516 -12.832399209 -8.45635561338 -4.96134511582 -2.50643881537 
3.286 -46.2583016931 -40.2941387857 -34.4045290172 -28.4927104435 -22.6596031199 -17.3097455101 -12.3112151384 -8.10568653774 -4.76336032398 -2.4056121013 
3.3523 -44.0728145641 -38.399322859 -32.7960972741 -27.1853416929 -21.6454072994 -16.5535708771 -11.7768817469 -7.76366461376 -4.57594164165 -2.30389653939 
3.4201 -41.9361385736 -36.531779689 -31.2195389318 -25.9121727402 -20.6482041277 -15.7950211434 -11.2549138286 -7.43196900252 -4.36963388017 -2.20454452291 
3.4892 -40.0468702507 -34.8961552338 -29.8312101108 -24.7559350286 -19.74217625 -15.1362515184 -10.8035705867 -7.13705405932 -4.20530467323 -2.11730978934 
3.5596 -38.0760899104 -33.1914469879 -28.3893391505 -23.5797414326 -18.8249328693 -14.4366101914 -10.3219855221 -6.82612024223 -4.02789541846 -2.02626033735 
3.6316 -36.2356503402 -31.5878700903 -27.0280560023 -22.4674399499 -17.9632576408 -13.7796699249 -9.86887377555 -6.52838802965 -3.85198596573 -1.94189126463 
3.7049 -34.4952719855 -30.0893621674 -25.7459571858 -21.4119228494 -17.127723955 -13.1767868901 -9.43276239065 -6.25753068817 -3.69417670319 -1.86206752395 
3.7798 -32.7846439988 -28.6081235091 -24.4983410173 -20.3933073963 -16.3165352831 -12.5696150928 -9.01902476446 -5.98434717109 -3.5364695792 -1.78348344564 
3.8561 -31.2103146974 -27.2352810692 -23.3277301499 -19.4307789021 -15.5700013306 -12.0016893016 -8.631746491 -5.72711031185 -3.39145544268 -1.70907660096 
3.934 -29.6391688727 -25.8553538527 -22.1624206893 -18.461938821 -14.8207205975 -11.4327661338 -8.22237678751 -5.47619790379 -3.24248573305 -1.63631281948 
4.0135 -28.159879161 -24.5814739666 -21.0669016281 -17.5720168168 -14.1088772914 -10.9038632762 -7.85894559453 -5.23661215901 -3.10440825682 -1.56800580548 
4.0946 -26.7578434172 -23.3647753173 -20.0385281594 -16.7144218046 -13.4295641245 -10.3901785497 -7.50415161439 -5.00678000554 -2.97285745387 -1.5016462776 
