k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
0.394428571429 19833.9418375 15865.085953 15015.0147625 13912.3941526 11130.5146457 9179.36408406 7747.96721383 6152.71485116 4705.84638093 3245.49756029 
0.396171428571 11185.5370752 15766.249002 12813.7776836 8710.00756246 10031.5958119 9058.78700931 7670.66676345 6133.15919029 4661.26384183 3335.32830454 
0.397914285714 -14439.6427701 11857.5340138 4869.42493523 -6068.69283711 5654.74230419 6076.97165928 6285.65412895 6239.46218782 5172.66995428 3942.03056 
0.399571428571 26099.0327564 16939.7157646 16912.8807934 17511.1641292 12132.223328 10231.0524892 7922.97222618 5838.70951416 4256.54681582 2856.58812623 
0.401271428571 13545.489132 13282.2813598 12238.0718188 10997.6426656 9807.29049298 8242.5639482 7216.23381071 5758.79228398 4408.31473575 3093.3963765 
0.403057142857 20859.3394822 22487.6896303 17039.1608923 11555.4703456 12201.138557 9977.92148342 7656.36632521 5875.21891741 4230.02232699 2937.45762506 
0.404842857143 1116.25050768 -18041.7183079 -1011.89301358 17000.1879288 3345.48005929 4122.24290115 4753.96167502 4881.39955586 4551.68682811 3034.04287754 
0.4065 20703.0603669 23628.9892464 17181.1838432 10832.6223566 12028.9472521 9968.02266339 7734.43063514 5735.06586219 4094.22058983 2855.85583234 
0.408257142857 13118.2679916 11604.084924 11177.1564647 10719.5739487 9248.63398762 7739.4106433 6717.36095631 5414.06513254 4128.91710411 2859.67124944 
0.410042857143 23071.4574951 17973.2262757 16546.2163199 15200.9033337 11244.7310708 9039.99935397 6979.89958481 5421.21983029 3960.87867262 2797.49871912 
0.411728571429 -10858.6409453 2258.63002215 268.258867652 -3335.53113608 5084.34177923 6742.57242733 6361.44601267 5190.50214988 4289.41575926 2811.22305212 
0.413414285714 8051.16454239 10652.2888291 9177.3107708 7556.22727258 8250.63321423 7443.60059634 6537.97099627 5175.99552292 4012.29145871 2759.77993487 
0.415185714286 17457.7849865 14842.2468036 13345.0655152 11863.7208088 9744.57232766 8448.69684613 6567.08231019 5180.73804528 3844.16494689 2655.30674511 
0.416985714286 14676.1679215 13613.1036831 12266.9464795 10571.4452723 9507.23793057 7575.7234475 6472.51681359 5069.12652187 3795.59837783 2661.55646394 
0.418642857143 15168.8985485 13309.6674002 12083.0016792 11047.7080068 8868.18454233 7807.27983274 6280.69731749 5003.52282123 3769.23953648 2583.56783059 
0.420357142857 22305.9929265 7464.5286338 10306.5727269 15341.5687284 6856.25146176 5265.50968709 4814.40230772 4365.51485749 3615.14416454 2077.50465193 
0.422028571429 12824.6044958 14820.3110262 12594.1498454 9427.58536501 9556.09901228 8359.27552534 6586.704335 5052.11000781 3669.11309372 2683.47272257 
0.423785714286 12942.055121 12059.0349851 11138.3353645 10024.0631425 8655.37074215 7045.56571332 5983.26372063 4723.36233819 3596.16675354 2424.30672961 
0.425557142857 21325.1581988 15835.7627088 12764.7653272 11120.4898158 9258.12381072 7554.15055605 6111.64461416 4842.78338624 3553.37080887 2548.42158764 
0.4272 -14357.4109809 765.622498444 5975.54839508 6054.32620142 6760.4982458 6926.85630691 5663.2696532 4301.76040041 3367.75981605 2202.86990214 
0.428957142857 7466.56295013 9901.73073614 9622.45519204 8930.6281854 8478.07064902 6900.33918643 5761.18784115 4501.88675522 3422.70468907 2354.96196115 
0.430728571429 15197.6612527 13310.9697346 12113.6273944 10307.3928984 8274.60988569 7218.15293393 5824.33103925 4565.87705168 3391.09271285 2369.90348219 
0.4324 14158.315621 11573.4156509 9245.28985083 8193.44884371 8350.06051976 6995.90168561 5675.62473416 4487.02015931 3372.36027735 2287.69698313 
0.434071428571 9938.83304401 14061.8152123 15731.6870466 14378.640816 8418.33236916 6788.11542812 5654.40168743 4447.96211436 3304.07280635 2475.93361972 
0.435757142857 27129.7083126 4357.03540989 -9029.36269932 -10266.6103473 6397.88171305 6502.4747722 5388.19728755 4158.19740784 3142.4127653 1592.56159357 
0.437514285714 9327.4133223 13947.7191395 15540.602604 14688.2977577 8178.45793518 6717.18498082 5505.85436416 4363.61827189 3237.5852866 2406.2702706 
0.439285714286 13340.351706 10820.3038993 9370.94612826 7819.19199493 7961.70823915 6758.50019376 5397.48545994 4223.11167722 3180.66619536 2182.22760608 
0.441 13617.3798573 12472.3728394 10214.5130678 8550.39419101 7717.33641358 6326.79635813 5281.32665202 4175.77355591 3095.27417698 2186.38305366 
0.442728571429 8398.60511667 8531.10592878 11661.7013862 12781.2442112 7744.85119638 6642.59576453 5451.2647791 4256.20478091 3182.92386078 2094.12649438 
0.444457142857 1690.46962926 4371.76707215 14770.1782952 20221.2994625 8828.00161071 7051.15512295 5767.67558921 4490.31903851 3389.55685832 1972.62283394 
0.446157142857 15032.7813851 12628.0647478 8462.76249773 5628.90104249 6770.06939152 6071.24208296 4940.11932913 3905.79477489 2891.0409394 2131.5819378 
0.4479 10713.7289418 11296.3275526 10339.4487631 9130.11298373 7911.90936035 6137.52493185 5120.68733234 4018.90549336 2984.10671372 2074.63016625 
0.449614285714 14426.8051618 8253.60175149 8162.36064857 8780.42867144 6586.92324094 6062.06191061 4800.56937755 3766.05348048 2882.31501238 1962.55258553 
0.451414285714 3587.65508298 20341.2071812 15034.6283083 5579.07918619 8253.83388412 6625.86740975 5447.32500331 4336.7717852 3069.11966864 2219.76877995 
0.453114285714 7812.41547239 15189.9468906 12094.6134529 6579.99283128 7264.95674544 5899.63150286 5065.9481537 4060.12414255 2959.97416536 2019.12593077 
0.454814285714 12161.9909865 9337.06754069 8510.1012716 8691.26090793 6837.20418606 6093.25363788 4696.01041008 3634.49635071 2751.32969085 1952.0319953 
0.456614285714 11907.3289358 9312.0750826 8314.93311127 7550.37556986 6977.19341748 5742.05228706 4804.23288269 3806.92853611 2836.58540536 1938.88191144 
0.458342857143 9468.00299246 14461.1990818 13101.5052608 8671.05653614 6256.43796522 5115.06511492 4241.49351176 3373.78303709 2496.17428634 1806.9995484 
0.460042857143 16628.9197624 -7258.28705656 -6745.16817376 4316.91772918 9054.3045366 7787.0689167 6166.04301728 4530.65892469 3443.92916356 2211.25030018 
0.461714285714 11363.7930131 7534.34352433 7181.54681962 6964.88613527 6534.46108618 6047.63165168 4703.7809022 3652.70128644 2730.2598409 1897.28363964 
0.463471428571 10609.4308681 10265.2918002 8897.96305031 7698.11542147 6734.44337663 5173.85085855 4383.67240459 3466.16088235 2551.92312836 1810.22000754 
0.465242857143 10952.209539 10629.7860092 9735.29504987 8401.1211111 6290.10626376 5594.67645459 4532.47514314 3537.31210303 2681.97107027 1809.81234317 
0.467028571429 9438.66119642 5058.30295445 3446.38593832 3773.94753824 5624.53680385 4660.41743837 3813.45601356 3002.16948555 2227.04866059 1637.15917289 
0.468685714286 13602.7978198 26971.3875128 28158.0802487 21088.2206438 9654.15972824 7724.79829282 6318.97753114 5036.8157178 3715.10670672 2388.87423812 
0.470357142857 10136.1431993 9726.07097843 8833.12109385 7632.20418685 6046.05754851 5078.0109399 4340.8573364 3346.34545794 2483.65063773 1776.6622724 
0.472114285714 10109.2836442 8717.86189375 7775.18245327 6881.17992769 6121.44423275 5342.41178767 4058.18890966 3250.48101324 2420.60286457 1650.52207966 
0.473871428571 10082.5620107 9392.84433355 8057.58277051 6835.58057035 6128.28846873 4880.0833377 4288.61586082 3314.8873434 2497.98708331 1752.7742966 
0.475557142857 8930.5758072 8028.55945846 8229.92984631 7829.60411696 5263.40719093 4614.74962643 3488.76880567 2798.67591222 2049.86615964 1457.5726996 
0.477242857143 13582.1212371 11361.8204279 6097.74810059 3127.2008789 8305.42834528 7078.64293756 6018.06558742 4610.12172734 3497.4865093 2266.48388177 
0.479085714286 9933.33521093 8964.36955417 7056.48198051 6175.27519627 6343.4511932 5467.02234348 4247.96208658 3379.07290785 2501.19919799 1730.58750484 
0.480757142857 9416.6393225 8606.90703063 8060.27314022 6646.53091919 5472.31178166 4531.44276449 3775.68127649 2903.48172495 2188.89158857 1520.37761802 
0.482442857143 9554.87636568 8367.90362737 7156.81173074 6815.40295901 5661.7643653 4843.46313901 3977.95171629 3189.39941845 2345.28041452 1648.91864422 
0.484171428571 8685.92711353 7919.04075062 7253.52412593 5766.61653392 5089.2458308 4196.25931529 3336.10462897 2517.79282741 1912.38277748 1296.47367316 
0.485942857143 10619.5895816 9664.54391871 9232.2077346 8904.31742066 7438.34897347 6426.724224 5487.52964281 4589.19767541 3302.70710418 2356.34999839 
0.487671428571 9571.54554656 9164.78957023 8370.39526609 7589.31210257 6532.54421884 5306.57177966 4695.69323077 3863.68218758 2805.65821571 1924.60353689 
0.489328571429 8854.53330599 7604.69914799 7052.94973926 6083.92458388 4889.17928462 4357.84741431 3387.96530676 2605.81281884 1940.00653181 1366.23558146 
0.4911 8785.27422239 8169.1391337 7022.58443831 6144.542625 5516.16274572 4581.23090199 3673.92766087 2889.06614607 2179.61468592 1495.63283871 
0.492828571429 8678.457691 7716.33897181 6659.30608797 5864.58401532 4873.3787191 3927.14719734 3411.77111305 2677.53220014 1945.27251129 1399.37377315 
0.494542857143 8885.94141686 7057.5213278 7482.1000208 7369.41782066 5895.8895001 5071.70117335 3992.07401881 3084.12158623 2380.3999967 1572.64319019 
0.496228571429 11445.3418523 3009.32690779 8648.24150523 14932.3204729 7737.73291584 7148.20156742 6012.67583154 4637.75114121 3545.04150284 2269.66778135 
0.497971428571 7626.89862411 8813.62555831 6117.77378928 3114.23997229 4206.47782626 3390.05353914 2730.75669286 2137.63836548 1583.63156163 1143.84770434 
0.499728571429 8162.33255473 6934.16660165 6649.9437378 6858.64736592 5163.47571323 4282.35204765 3500.94909915 2724.5027717 2016.06094744 1399.27221787 
0.501457142857 9260.49405294 8522.04820993 7010.62603302 4703.12510588 5149.03224337 4258.20672368 3461.20331733 2788.60624482 2078.05079322 1441.15323811 
0.503142857143 3394.97648007 2989.06893459 5093.58123826 7343.71319597 3516.85879762 3157.47734852 2461.82423354 1741.35502908 1294.05417086 880.552570271 
0.504842857143 25772.3196951 23752.1466591 10483.3314559 187.829232747 8893.58498868 7362.40904096 6411.38846919 5534.22211007 4136.47148465 2981.25176558 
0.506628571429 3949.04705184 3506.76597286 5323.59268869 6425.24300424 3881.6671478 3210.15866505 2487.17548401 1836.28570848 1361.58364196 915.538310696 
0.508342857143 8962.18637849 7886.43786065 6222.05144834 5389.18765596 4718.13200949 4043.81293955 3294.68669986 2619.63307634 1915.88340628 1352.2946868 
0.510085714286 6699.86629349 6772.90389519 6575.1925183 5408.15265088 4734.29160975 3856.91708923 3184.67031609 2455.92151216 1878.87690282 1270.90457268 
0.511814285714 9517.63488742 6769.1189342 5204.76307844 4849.23395306 3919.17201351 3410.67360245 2672.53063172 2070.27263887 1470.81506911 1059.76046168 
0.513571428571 901.683334103 6644.51385381 8258.5360289 6966.601729 6405.78391713 5284.85956129 4527.30923456 3718.10015686 2876.89475242 1984.07522782 
0.5153 2675.68387264 6079.23431384 6714.91543423 6558.26252206 5117.74792012 4786.96111875 4057.90311634 3235.54528524 2477.78697316 1748.99371536 
0.516985714286 8437.27805953 6956.74909294 5839.04526291 4769.7978114 4452.60631548 3368.12249068 2652.29165196 2105.21644693 1520.20200449 1035.37896247 
0.518742857143 7249.27960144 6272.33550924 5591.25742252 5141.49614522 4128.66268584 3607.97647076 2974.27943358 2247.79752328 1685.40185688 1199.12014572 
0.520457142857 6930.43582378 6546.06402876 6419.1295945 5510.65770791 4574.54519672 3770.80529117 3046.88990279 2488.20209853 1845.29774237 1247.47927466 
0.522214285714 7686.33697765 6542.16924144 3642.24052871 2071.60322539 2659.25111085 2603.65787569 2076.29583665 1356.53913994 947.765034539 708.180588545 
0.5239 5215.78710425 5573.74290212 12423.0258968 16400.0110331 10388.5972149 7003.28125112 5908.71785463 5522.60676004 4337.30869456 2803.7072511 
0.525642857143 7631.54201066 6537.49212051 3604.14743671 1602.58426789 2247.14113891 2438.41446693 1949.64286737 1265.37291963 862.716389221 630.990369049 
0.527414285714 6497.61607127 5852.45372572 5924.98346128 5793.00682799 4548.39381581 3671.11012444 2957.65063924 2366.93355928 1787.04101944 1239.32650048 
0.529085714286 7098.14625126 6370.75557031 5384.60310295 4253.417833 4028.17529688 3284.54158249 2677.634416 2080.59507058 1512.39700315 1049.90288614 
0.530814285714 6289.7080088 5854.35472629 5319.11862485 4863.40618712 3791.70125147 3187.87255323 2544.7442044 1963.10394126 1470.05490225 1001.01446701 
0.532528571429 7871.86048032 6765.71005168 5025.26602547 3806.1474895 4037.81008717 3807.0549802 3294.75699152 2611.76608032 1929.30195141 1348.24280035 
0.534271428571 9310.30983526 8932.54505716 4891.05633961 1413.21624233 3840.57204187 4813.58743187 4617.17779556 3785.18141496 2924.93298816 1857.83896663 
0.536 6037.36369327 5068.05943852 5029.21032197 5667.22083371 3836.35947012 2770.84237044 2028.5960928 1537.96420622 1060.91363453 789.637890016 
0.5377 6341.5126786 5974.33684784 5414.57783809 3793.77303176 3631.66998573 3266.6359005 2689.62549891 2070.59807672 1574.41162042 1077.65539886 
0.5394 6338.4541052 5215.90804982 4645.35029833 4793.6731988 3712.39311332 3033.54828374 2523.28253462 2000.68154916 1471.6128941 1023.89276363 
0.541171428571 6724.48890299 7442.27132596 5883.82525564 4273.16281848 4626.89428363 3245.36669542 2270.71275816 1633.83684883 1159.5937884 808.515921136 
0.5429 4666.05743695 -711.855023638 1640.28775489 3650.48131134 121.127081356 2524.34301955 3355.97400129 3081.22854761 2496.12024075 1709.36519407 
0.544585714286 5434.7993262 3027.1488181 3237.1679627 4359.2012952 1803.61760076 2767.34214742 2850.77583899 2412.97683891 1912.85774527 1354.5106995 
0.546314285714 6200.09100486 5948.98864727 5218.66582176 3798.92935088 4489.18308617 3061.7306822 2284.18189089 1747.18303037 1230.21118545 836.971410322 
0.548014285714 6200.58777636 5506.59259397 4731.29680907 4550.05151263 2793.01752586 2876.84139376 2384.85004417 1809.79857829 1359.16700013 957.12732047 
0.5498 5798.98446387 5390.28458939 4610.85529991 3714.25375047 4579.93248155 3164.02236902 2455.40263005 1951.59944767 1454.42525855 977.330867221 
0.551485714286 5544.83241331 5025.8029749 5494.06350872 4975.51551517 1231.92173324 1998.41526996 1852.32981371 1345.22661787 898.607233664 657.910973738 
0.5532 7887.47400093 6205.77587355 1755.75524559 1180.99294835 10574.023105 6110.50062236 4044.37345277 3403.53770619 2782.1377641 1874.90212931 
0.554942857143 5915.92078731 5092.07440943 4184.60814973 3632.43031394 4287.81909683 3251.23514774 2449.69621837 1954.16641575 1439.47508061 957.36501658 
0.556642857143 5763.62906823 5437.12072916 4715.19261316 4178.9004504 3247.38412299 2641.43337253 2208.35181393 1669.11614949 1254.69214827 899.778606426 
0.558385714286 5715.92867081 4934.30434228 4538.22543063 3699.84591344 3119.79773794 2801.95293104 2210.10263709 1715.25130955 1222.52297305 832.973122811 
0.560085714286 4892.82915217 4932.15068153 4393.09996698 4089.38497577 3272.92071881 2660.56387906 2255.28138627 1804.09108713 1368.68860337 929.48878623 
0.561871428571 8523.51423654 5220.08295346 4024.51509478 3578.65687834 4004.62041791 2863.48118608 1877.65413948 1181.54462715 784.063860144 581.946517505 
0.563614285714 -6252.05184698 4287.04805009 6775.22021986 4685.72276525 -305.597392184 1980.38054456 3277.33484465 3482.35428079 2822.97843389 1846.90111782 
0.565314285714 5418.91412004 4408.3864278 4533.21668202 3939.39142398 2922.49777653 2609.83347338 2139.15554511 1629.57091657 1214.39302436 821.706265588 
0.567042857143 5349.85484744 5134.66023156 4293.44127958 3743.81045341 3246.46338635 2607.8616464 2083.58248346 1591.74265381 1168.61260244 818.978308318 
0.568814285714 5268.77086755 4910.04848636 4177.36855826 3568.25167537 3430.95069609 2646.47394706 2101.56793917 1623.08248374 1160.37158821 799.387690425 
0.5705 5848.25760893 3585.85273569 3643.65641122 3822.7198425 2163.45111993 2251.16076557 1961.48839316 1534.66712823 1239.60649118 861.236555207 
0.584977142857 3884.92463078 4147.8681105 3411.5536975 2781.7160764 3254.79861912 2562.1861716 2058.3043363 1652.81517771 1226.69114732 850.945514323 
0.610337142857 3201.23221621 2644.35146222 2732.78226736 2736.91382546 2001.75485801 1809.2079153 1538.76231995 1229.67551643 950.894565412 660.215442413 
0.636371428571 3239.99702917 3052.24754624 2496.98188886 1999.84412032 1940.62057734 1654.84188366 1363.00584518 1078.67619798 812.530086042 576.430065786 
0.661508571429 1869.70858339 2024.34009828 2079.8868739 1956.07753053 1588.70053416 1411.11812797 1175.26305964 918.844988753 691.708250537 485.714157823 
0.686372857143 2945.52378859 2258.066689 1919.56240468 1755.20752622 1607.41113473 1280.04318461 1020.17907627 802.350322481 598.812268875 424.452855622 
0.711527142857 1411.74343371 1849.64985029 1712.71126033 1393.21341567 1245.16003427 1117.01495563 923.390425953 707.635933203 515.473930193 365.840949508 
0.737032857143 2317.17189454 1559.86696842 1493.95258765 1594.66818127 1388.62762014 1049.82557874 810.93572321 629.499876443 461.870162851 318.539724065 
0.759634285714 1351.77330265 1726.18637 1458.89762815 1042.39817932 922.788673081 885.162438167 752.958292695 575.611433035 409.140962837 284.635647736 
0.784234285714 1555.53786165 1263.95872754 1323.94466895 1355.41506586 1015.50618329 857.809168332 695.572650552 529.371416998 370.040061582 259.461646491 
0.810284285714 1430.99247828 1309.14614351 1081.60045737 906.543707473 931.742185014 756.99699244 604.846544168 467.351865375 333.238479147 215.011186775 
0.834098571429 1429.95345989 1250.21738477 1134.83923403 1026.6215595 872.811953053 718.693325341 569.382455415 428.188739886 299.565361106 204.841501344 
0.859834285714 680.301279811 946.644679022 951.296656933 848.959187748 774.954712601 640.330615424 518.214175761 399.484857673 278.019227273 183.871658421 
0.886047142857 1562.49520434 1134.84501606 856.689070689 686.473942531 588.863998776 532.713376251 442.768955706 337.472086309 237.942104855 152.566413303 
0.911321428571 563.79529705 650.692775384 782.224694546 820.470499027 649.144649314 550.062399193 453.527182685 348.905947252 235.615310891 153.435833102 
0.935058571429 1086.65896723 918.354985519 723.518441737 587.292690415 577.048247637 448.779323878 350.51684625 271.554887012 198.084666564 128.921468428 
0.959222857143 612.215043878 634.795436617 615.669543419 562.14351899 487.388961468 450.914041469 374.862652756 279.442401895 188.873402488 118.760002299 
0.984582857143 951.367629151 734.758200254 619.469495253 524.072074314 375.606057134 350.419006488 305.368345886 243.839964836 177.991001687 113.066398042 
1.00943 639.8539157 683.801498341 630.519825213 538.845135907 461.827391017 356.184783598 281.891805689 217.395822455 145.222196835 96.8091598855 
1.03436285714 384.216190961 314.401997877 290.483825396 344.045699169 495.491336486 364.256557663 271.959352055 208.092106139 153.148875006 93.3693312701 
1.06006428571 922.629088107 793.386584991 649.122352284 446.360244069 154.460681069 236.435442074 234.164678454 181.638381308 128.817537835 84.7444833517 
1.08482571429 268.696929433 297.287659905 346.228121148 389.447028993 403.285308148 282.369577578 210.032548296 163.250921953 117.127310271 74.755950957 
1.10924571429 557.26743766 589.633161657 463.042255161 338.96389298 357.310730031 266.102268788 203.445535331 155.922681818 108.922639586 71.8864656455 
1.13469142857 627.408239921 327.452331295 283.531220032 273.360918721 103.953287436 169.894566421 173.223898854 139.015042421 104.005711103 64.8543124927 
1.15945285714 275.390083796 426.909556044 336.767879119 248.131364852 370.764706451 242.269256325 169.349379387 129.4059545 91.7678984482 60.8055764952 
1.18404428571 571.734600675 330.600588562 312.164765967 305.229837404 126.908057141 158.583158845 147.838778813 114.697638564 87.0214640415 53.6452979973 
1.20889142857 267.265182536 439.876144588 396.77548706 289.693326861 254.252296756 181.543555836 136.683424841 105.418810077 76.0859882745 52.338160884 
1.23314 452.681020455 250.107559656 222.301013518 243.984031934 202.932642834 162.675581474 129.117712436 99.9162582194 72.6302285795 47.1864375539 
1.25867142857 344.303252154 387.405364973 277.497374509 173.555654683 214.7485447 158.880377152 120.285881427 91.711222612 65.1392506594 44.3642630208 
1.28420142857 442.073638459 269.745683099 247.373715504 243.832303474 143.654980883 128.399031509 106.114661966 81.632644144 62.4301313521 39.2944329438 
1.30947571429 184.99313337 267.835285076 234.331086427 160.658818931 116.037875415 115.023607904 101.582770173 80.1085075528 58.5585577471 38.639496681 
1.33509142857 394.865414696 292.099233902 256.596389603 231.721218713 167.88380832 123.017780857 91.1358524473 68.3382511341 51.3091283948 34.6913007421 
1.35942571429 285.52454877 236.69317693 199.486936397 180.304406374 183.509940096 124.930027907 89.5385910861 67.2925627812 47.578288958 32.2782084457 
1.38410285714 271.580954432 220.591877996 175.745918755 139.412313281 113.741126722 94.7591776105 76.0823007237 59.7198305313 47.5047727411 31.6228866546 
1.40937714286 297.333408871 289.885157949 241.225046919 177.333337924 122.158360022 107.372466924 83.8556437498 58.9047121565 40.9670194818 26.9972584997 
1.4741 271.958282317 198.488549819 150.279449862 126.838003916 126.832130102 78.9339249559 56.8675082484 46.8484735098 35.0728880704 23.944007955 
1.51927142857 183.485503227 192.519782724 192.509243267 162.032403709 83.8002402245 91.3538628912 71.7255741563 45.2360743133 32.653441245 21.5051629803 
1.56845714286 252.158643977 195.832208308 146.522635874 121.009898543 133.289648608 69.2378605795 44.0954430051 37.0579696375 26.4314439728 17.7419895121 
1.62052857143 239.830873467 198.48762533 165.740829746 123.828374554 58.0359994711 67.089621249 55.6491920474 36.875021997 25.6516526279 16.5295895675 
1.66818571429 141.89006769 146.793889503 120.594511181 96.95344477 105.300652981 63.0598955387 39.388067295 28.0613317408 20.4741464416 14.7360451817 
1.71975714286 227.704537798 176.093720899 154.282680156 131.186819194 79.8506971965 65.9562375333 48.7635980381 32.0602490896 20.8228946221 12.5728004121 
1.7721 137.955707075 124.783490716 96.0197541251 69.5374804936 61.21717707 41.7163028857 29.3674325018 21.9535147146 16.610615034 11.6359976228 
1.82255714286 168.682653642 153.252441927 134.593917048 113.373241036 90.4996258878 66.97927201 46.2160833915 29.5944275504 17.7950882184 10.4294352886 
1.8702 152.23126455 124.092500044 99.7267609855 74.5615817964 44.7169227571 30.0891903309 21.5307052974 16.1115566247 11.9952780712 9.13562393082 
1.91852857143 137.262135269 125.709720791 109.055741469 93.8358502454 85.9440901303 61.5313122666 40.5702006616 25.1080037697 15.2933951727 8.56858956921 
1.96917142857 145.829720254 115.335351875 92.2855788267 69.7907499639 41.8984179358 36.1255069314 26.6394651029 17.1067850037 11.8329715754 7.73907198562 
2.01885714286 117.240162379 102.825379902 88.0325432576 75.0813058613 65.9461976216 38.5447153467 24.8909518117 18.1844332455 11.1872127376 6.99818855134 
2.06872857143 119.890948895 105.864684519 86.9866966347 66.9755591223 49.5556643594 44.9535052651 31.7710800949 18.0003769689 10.9651484662 6.25099285172 
2.12012857143 103.994797354 89.2849245991 86.3012879925 80.5611684961 58.9926494032 30.9730197596 19.6901948059 15.5472835723 9.45766565119 6.14782188564 
2.16974285714 122.682491656 98.5757831405 65.9348208462 38.416867672 28.3133775271 35.8466095173 26.8533849302 13.9353459888 9.14239410603 5.09970819295 
2.2184 84.7264377268 84.844149805 81.4584248595 73.8705417942 61.9459669746 31.6480919795 19.0172811271 14.5580658999 8.2506052098 5.1406016256 
2.26947142857 89.5927564793 77.5439845028 62.9184135593 48.7571592549 37.5626645863 34.7996657653 24.6246552222 13.6754673813 8.42466696093 4.2921510948 
2.3189 94.6557600494 83.39165433 69.8595925536 54.7162983513 38.6536402633 25.0240109971 17.3553663915 12.3188465916 6.95016348846 4.71997130983 
2.36817142857 84.5710457713 68.2442308424 62.0242790014 58.3029713563 50.5150893948 38.6126073641 24.4256021092 12.9101347903 7.69708471019 3.54313085085 
2.41778571429 70.6524632425 65.6944031473 45.7022754323 26.1015466904 20.7037369868 13.6635465039 11.2835079635 9.76285027738 5.9316548185 3.9379275736 
2.46628571429 93.0673869138 66.5911550744 62.12802985 59.0509423062 38.8673313168 27.5082507715 18.1023808105 10.8488343151 6.07500411392 3.22001552768 
2.51742857143 46.6800961004 56.2948742435 49.2871631539 37.5448447975 31.9064483327 27.4121349431 19.049930808 10.7446474944 6.02657776426 3.26495001855 
2.5684 83.4855466557 66.5901302837 52.9064469777 42.488042725 35.4547465161 19.512642977 12.3827824993 9.4324493182 5.75884669474 2.94730786375 
2.61895714286 54.6925943105 44.4158765302 43.1172629064 39.6156139066 23.7873062119 23.9596538934 17.3305252379 9.09135255557 4.86674884583 2.89201064801 
2.6701 59.7132740904 59.4888455187 43.6616271958 29.8430126226 34.1229638163 20.8416680849 13.2807236642 9.11015225286 5.14190576959 2.45586263546 
2.71885714286 52.216560369 44.2582268372 40.7281759188 35.7889661316 24.1195849686 19.2047892561 13.6267756172 8.38583606877 4.70049153314 2.61876491987 
2.7682 54.3871567686 46.0661438245 41.761012393 36.5169370971 25.8593347385 17.864228359 11.9079524501 7.55982778678 4.42042487545 2.20509592325 
2.81884285714 58.6210714718 45.5824900047 35.7760767195 28.4509068592 23.1301555443 18.2039450508 12.8424918638 7.95264842199 4.37838658976 2.22019698114 
2.86777142857 42.9925433017 46.9110805438 39.3981518938 28.8431674025 22.8026073852 19.4045817516 13.3998205832 7.37331583136 3.91525172539 2.03516861348 
2.91737142857 45.483591078 28.5531169788 26.3387691186 27.0108356448 19.8235146602 11.0237325672 7.6684253659 6.36102640752 3.71791805272 1.90141835761 
2.96842857143 37.2820355099 45.5639258662 36.41944932 25.954209358 28.8662595758 23.0173845865 14.7821732708 7.54384474635 3.98413480884 2.04026821776 
3.0177 56.2019597643 35.86824657 33.3794775392 30.0126434016 8.88943347305 5.60276296794 5.46547567585 5.29845990641 3.06312224803 1.48963333323 
3.06602857143 21.046901422 28.1482275563 21.9771334531 16.997115039 26.2841496092 19.9799088702 12.4583792602 6.43697595123 3.62051620085 1.80389016907 
3.11657142857 45.3143255093 39.7071633949 34.4044463833 27.3201336618 16.4924445111 12.9420766678 9.32861767849 5.87906691637 3.02673141776 1.4416628807 
3.16704285714 40.2341300207 28.1394447777 23.5675419745 21.3712368162 17.1260921686 11.0637454792 7.76097757701 5.59458748376 3.1619816945 1.53251951956 
3.21537142857 33.516927823 27.7307870969 23.6561831349 20.1026684654 15.9694614988 11.889578123 8.29094758803 5.34498190862 2.98192386372 1.46660129713 
3.26642857143 23.5830507914 30.3781644515 26.7941351176 19.7980388546 15.5408691502 13.4258454678 9.37827407546 5.17445216079 2.72086208494 1.41065879329 
3.31681428571 39.8724741932 25.1221353492 19.1407354479 17.0406309264 14.5844179431 13.4362635334 9.3847171527 5.03581213544 2.95994815248 1.10180461831 
3.36564285714 24.7952382159 30.8209611942 28.7309707419 21.8322298876 13.1949991734 6.70101372365 4.80246577153 4.25061001836 2.02594070118 1.34490622933 
3.41611428571 27.5040830714 18.6066804253 16.2842211747 16.77417373 16.6469892053 12.004378689 7.90057764444 4.75483109798 2.67533627036 1.07963249693 
3.46605714286 27.2256166651 23.7681886326 20.0153146615 16.2528656909 12.6207514254 9.70926586373 6.91518898236 4.41764626636 2.43569340057 1.13876734359 
3.51524285714 31.5320917181 26.5913519428 20.7293592764 14.6357370956 9.29671767894 8.21482762988 6.59756103715 4.56356820159 2.53159737726 1.20269828903 
3.5652 11.9732507547 16.5324719657 16.5879910672 15.5240138572 15.9760684753 12.3611751498 7.38922262383 3.27238655779 1.82402381918 0.855328320436 
3.61582857143 30.5836801458 21.4311615939 16.7076945187 13.6377294276 9.98815779448 6.0718407969 4.82224352844 4.16204333139 2.14005630342 0.998015778429 
3.66602857143 22.619923407 20.5124533877 17.3132598939 13.8947033952 11.1385257419 8.91432353062 6.25407353825 3.77154187802 2.06721017629 0.946702128557 
